comment_id,content,like_count,topic,topic_name,sentiment_score,sentiment_label,platform
264279711089,华为只能全屋定制，没法自己装吧。基本的智能开关都不单卖,162,1,品牌情感支持,0.1854047328233719,负面,bilibili
264281869777,主要是和华为合作的品牌虽然多并且很多都是大品牌，但每个品类细分下来不是很多，主要原因是其他厂商都会主推自己的APP还有智能家居，和华为合作的那几款就感觉就是随便一个不起眼的系列上个鸿蒙智联。华为还是该像鸿蒙智行做一个样板房，其他厂商不通力合作的就自己搞[吃瓜],113,1,品牌情感支持,0.8294464349746704,正面,bilibili
265361646432,[doge_金箍]华为全家桶用户，自己装修最后还是选了米家。现在华为主打全屋方案，对diy用户极不友好。,117,1,品牌情感支持,0.0419680178165435,负面,bilibili
264279370145,华为的智能家居什么都好 就东西太少 价格太贵,113,1,品牌情感支持,0.3748969733715057,负面,bilibili
265327798576,其实哪家好与坏一点都不重要，小米足够便宜，我只买得起小米。钱多谁不知道买好的,88,2,品牌竞争对比,0.8338163495063782,正面,bilibili
265363609360,小米我自己搭的智能家居，小几千搞定，有些第三方产品接入米家的出现过掉线要重置，大概是一年出现一次吧，60来个设备一年时间掉一两个第三方，自己重置下就行，米家的蓝牙mesh我觉得非常稳定了，这个全屋但价格华为买不了两个传感器，像领普人在传感器供电的40+，电池版60+，华为1700，这·····,75,1,品牌情感支持,0.9580692648887634,正面,bilibili
265344020560,不管哪个系统，想做智能家居的自己一定要懂，因为任何厂商不可能完全实现自己的想法，要不断跟着自己的习惯调整，才能慢慢符合自己的生活习惯，还有就是不要为了智能而智能，适可而止，很多场景手动还是替代不了的,50,1,品牌情感支持,0.9566764831542968,正面,bilibili
264299605921,没几十个预算就不用考虑了，视频说的很清楚了，必须线下店，必须走线，精装房搞不了，得全砸了。当然也可以考虑那些精装就配好华为全屋智能的小区。年初在广州天河看了一个，10万一平，看样板间还没收了我手机[吃瓜]。对于总价1000+的客户来说，几十个小意思，还不够买个厕所。想想其实也就一台m9，一台s9，换一个贾维斯岂不是血赚。这些车厉害都有。我家是精装房，2个月特种兵装修+全屋智能。视频里也讲了，要联网的就是开关，灯，窗帘，传感器，再加上空调之类的希望能语音或者出门自动关的。这样东西，开关需要找电工加零线，开关灯随便找个师傅都能换，而且也不贵，传感器顶装的就跟筒灯一样好装，何况现在很多小型用电池的。有线在我看来没那么重要，我也不指望传感器，灯这些能用10年不坏。再说，关注米家全屋智能的都知道，现在还在快速迭代期，所以我整的全屋智能都考虑了维护更换的问题。拆装难度是一回事，替代产品和生态也很重要,56,1,品牌情感支持,0.5937573313713074,中性,bilibili
264280644433,华为没有好的开关，基本上全是Wi-Fi，如果有星闪版本那应该比zigbee强,44,1,品牌情感支持,0.3071990013122558,负面,bilibili
273075450577,没有最烂的手机只有最烂的价格,2353,1,品牌情感支持,0.013017420656979,负面,bilibili
274416200368,华为主打就是一个便宜的不好用，好用的不便宜，两者价格分水岭在5k,811,3,技术问题讨论,0.396171897649765,负面,bilibili
273080498705,[笑哭]一到红米点评就是清一色他都不嫌我穷，一到小米就清一色的满点评介绍配置。除了小米 11,778,0,产品功能体验,0.1490022838115692,负面,bilibili
273070521281,都是些谁闲的没事到处去评分[doge],411,0,产品功能体验,0.0309979580342769,负面,bilibili
274434772976,如果真是“用过”的话，我不信评分会这么低[脱单doge],310,0,产品功能体验,0.0242324247956275,负面,bilibili
274976406944,雷军真是营销之王,341,0,产品功能体验,0.9441618323326112,正面,bilibili
273068160545,nova6也能是这个分啊，感觉是当年华为最有性价比的了,66,0,产品功能体验,0.9895989894866944,正面,bilibili
273126419185,我大学时用的坚果PRO，是老罗的产品，记得是骁龙525吧，打游戏差劲，其他中规中矩，但是很舒服。工作后，正好出坚果R2，当时老罗成老赖了，朱海舟接手设计的，还是直接秒了。是到目前用的最舒服的手机，唯一就是有点太沉了，后悔当时没多买几个他那个足迹硅胶手机壳已经他的双tpyec充电头和线。去年十月换了米15，小米最让我烦的就是没完没了的广告，不停的让我开云空间会员，安装个软件又要输密码又要单次授权，下拉菜单设计的太繁琐了，就感觉很多东西都是多了好些步骤。到现在，坚果依然是我最心仪使用感最舒服、整体最洁净的手机了。可惜可惜。,56,1,品牌情感支持,0.9392407536506652,正面,bilibili
259155500784,确实是这样的，自媒体博主都用苹果，就是因为苹果的视频无敌，人家总不能带两个手机出门吧[笑哭]而且大部分人对手机没这么敏感，用啥没太所谓的。,630,2,品牌竞争对比,0.7646702527999878,正面,bilibili
259143633328,争议最大的三家你是一个不得罪啊[笑哭][笑哭],227,3,技术问题讨论,0.6576071381568909,中性,bilibili
258342028945,华为接收信号确实强，干海员的都知道，在锚地的时候，华为手机有网，自己手机没网的无力感,245,1,品牌情感支持,0.5446463227272034,中性,bilibili
258344050849,"除了vivo，其他基本全用过，个人体验华为中低价位很一般，旗舰机没买过，无发言权；苹果小毛病不少，用起来有点糟心；红米性价比还可以，但那尾插、电池、信号，太让人头大了，小米实际用起来也一般，对得起那个价位，品控一般；oppo只买过真我，体验非常不错，同价位比较推荐这个。华为、苹果都是几年前读大学时买的了，现在发展成什么样不清楚。
看评论说vivo现在也很不错，下个月买来体验一下，有没有朋友推荐一下哪款兼顾稳定和性价比？",260,0,产品功能体验,0.2956670820713043,负面,bilibili
259144554880,说实话哈，我个人觉得，华为的产品是好的，但是现在的产品，定价确实有点不太平民了，小米突出一个性价比更符合大众，水果手机…我也就觉得屏幕帧率高一点…其他的没感觉有多好[吃瓜],388,0,产品功能体验,0.9562336206436156,正面,bilibili
258318762545,人家不缺钱  不带货 虽然不是专业评测 虽然主观观点  但有一定参考性,120,3,技术问题讨论,0.9776395559310912,正面,bilibili
259168546848,小米机主表示 系统真的需要优化去好好的做,95,3,技术问题讨论,0.7890288829803467,正面,bilibili
259205594976,"我是从小米1开始接触的小米，是我第一部安卓手机，你们可能不知道从诺基亚换到小米1有多惊艳：苹果4s同款电容屏（诺基亚是手指甲滑的电阻屏，还得经常四角校准，岁数小的都没经历过），其余配置小米1的RAM和ROM，和电池容量吊锤诺基亚最牛最贵的n97……价格是1999.诺基亚的n97五六千，诺基亚N9小四千.苹果4s五六千.我月工资1500[doge]，，，
    从小米1开始，我就代代买，直到小米note命运转折点，那时候上线了一款游戏—王者荣耀，全民开黑，我拿新买的小米note和室友的乐视手机开黑，同样连宿舍wifi.我的小米note一会切流量一会切WiFi，切换中间就460，，给我气的当场摔手机，第二天借钱提了一台vivo x6..虽然配置比小米差不止一条街，但打王者丝滑流畅。我那时候就明白了，配置好不等于体验好。
     后来，过了二年vivo x6也卡了，我跟我朋友嘀咕想换手机，受到我的朋友怂恿买了跟他一样的手机，这部手机就是后来的一代神机，华为mate20标准版，从此开启爵士人生，这部手机一直用到去年退役，目前荣耀魔法7pro..[脸红][脸红]",52,2,品牌竞争对比,0.148516446352005,负面,bilibili
258336034449,喜欢买啥就买啥，不要太看重性价比，这东西要看重体验,59,0,产品功能体验,0.950883448123932,正面,bilibili
282791839553,这个标题就有问题，国内厂商怎么不用iOS ，是因为iOS 不好吗[doge],14,1,品牌情感支持,0.2442197799682617,负面,bilibili
282846355249,用鸿蒙？不怕华为国制裁吗？又做选手又做裁判，我反正不相信。,9,1,品牌情感支持,0.0448098890483379,负面,bilibili
284827684864,纠正下：安卓从来没开源过，那是伪开源。它的源代码根本就没开源。举个例子，谷歌给你间房子，你自己装修吧，房间门的钥匙在谷歌手里，它也没告诉你这个房子是用什么建的，怎么建的。 它随时可以门一锁，你装修好的房子就成它的了你屁都没有。   好好去了解下再替西方吹吧。 而开源鸿蒙是掌握在我们国家，完全不同,2,3,技术问题讨论,0.1568610668182373,负面,bilibili
282843196353,安卓是开源的，其他厂家是傻了？脱裤子放屁去搞鸿蒙那一套？,2,3,技术问题讨论,0.1181391179561615,负面,bilibili
284929790288,系统好，与好用是2码事。好用的系统得长期千锤百炼。,2,3,技术问题讨论,0.9190753102302552,正面,bilibili
284812973568,关键是华为造手机，其他手机厂商跟华为是竞争关系，跟谷歌是合作远大于竞争，用了鸿蒙又被华为卡脖子了，这怎么跟人家竞争,17,1,品牌情感支持,0.4159952700138092,中性,bilibili
282938676481,MIUI不比鸿蒙好用多了,1,3,技术问题讨论,0.860345184803009,正面,bilibili
282886668481,华为买了，鸿蒙系统真垃圾[笑哭],1,2,品牌竞争对比,0.0669309571385383,负面,bilibili
282801814465,所以呢，国内的手机厂商，都是一群没技术的组装厂。他们芯片受制于人，软件也一样不能自主。只要，华为能够价格与他们相当，首选还是华为，因为，选它才有希望。,15,1,品牌情感支持,0.8185339570045471,正面,bilibili
284777849232,"给老人买手机还是买iPhone吧，考虑性价比可以买e或者自己用下来的，毕竟谁也不希望阿婆买的手机莫名其妙下载了一堆堆奇奇怪怪的玩意[笑哭]
然后被骗",5,1,品牌情感支持,0.0568854250013828,负面,bilibili
284401004912,别买Y300T，买iqZ10x，这俩配置和外观是一样的iq的更便宜,2,3,技术问题讨论,0.2952081859111786,负面,bilibili
282790555841,求大佬们推荐：预算2000-2500，买给父母，平时主要就刷抖音、听有声书、偶尔打打手机棋牌类游戏。,1,0,产品功能体验,0.7172815799713135,正面,bilibili
282855834017,别想了，长辈根本不会听咱们这些小屁孩的话……[doge],1,1,品牌情感支持,0.0725051537156105,负面,bilibili
282805382769,主播，我给妈妈买，华为畅享系列和nova 系列有推荐的吗，这个荣耀400我看也差不多，主要是电池大,1,0,产品功能体验,0.9652799367904664,正面,bilibili
282494159921,看到你推前面那几款百元机就不想点关注，也不想点赞了。因为那种性能压根没法好好使用，连最基本的刷抖音微信这些都卡顿反应很慢。能勉强给老人使用的最低性能是天机6100类型物的芯片了，更老的A75架构的就算了吧。,1,0,产品功能体验,0.0296530239284038,负面,bilibili
282410161489,老爸眼睛不太好，屏幕要大要亮，字体能调很大的那种，有推荐吗？,1,0,产品功能体验,0.3317443132400512,负面,bilibili
282424808993,除了华为，其他爸妈都不会要，买个畅享 80，老人家用起来心情都要好些[doge],1,0,产品功能体验,0.934092342853546,正面,bilibili
282467403153,给父母买手机，性价比第一的是华为nova14ultra，2888元512g版本。用七八年不会卡,2,0,产品功能体验,0.993343710899353,正面,bilibili
282419584961,想给爸妈买苹果手机，他们用惯了安卓会不会不习惯呀？,1,1,品牌情感支持,0.9816765785217284,正面,bilibili
252614825456,年会抽到的，炸了我都夸它响,468,1,品牌情感支持,0.6886796355247498,中性,bilibili
249984745265,握草，那是不是之后还有mate70pro的视频？,249,1,品牌情感支持,0.5960946083068848,中性,bilibili
249988909889,第三方破发了，今天看华强北报价5400，估计过段时间就上pxx百亿补贴了,40,3,技术问题讨论,0.5884503722190857,中性,bilibili
250532073536,说实话，6k连个面容解锁都不给。真没有果子实惠,454,2,品牌竞争对比,0.3216527104377746,负面,bilibili
249983109345,就喜欢这种有勇气的up，我得抓紧看了[doge],656,1,品牌情感支持,0.9885897636413574,正面,bilibili
188039241984,建议这么改，这么改，会更像一点[doge],5,2,品牌竞争对比,0.7022789716720581,正面,bilibili
284796883024,有be7Pro不买，这个定位是AP啊…,11,3,技术问题讨论,0.2655540406703949,负面,bilibili
284927816336,用华为就后悔？ 那只能说信仰不够[doge],1,1,品牌情感支持,0.3639393746852875,负面,bilibili
282880579553,哥们有这么多设备不应该是小白吧，买前看看参数不就完了,6,1,品牌情感支持,0.2739322781562805,负面,bilibili
284947707568,买个分线器？接上去？,1,0,产品功能体验,0.3607069849967956,负面,bilibili
282868822337,这个mate 80 pro max的水印真的是招募了[doge],4,1,品牌情感支持,0.6084809899330139,中性,bilibili
282871293889,[doge_金箍]加个交换机解决所有问题。,6,3,技术问题讨论,0.9711198210716248,正面,bilibili
282943692753,UP老师你好，我想给父亲买个手机当生日礼物。我预算是2000，平常只是刷抖音，看小说微信啥的，游戏都是小程序。有什么抗摔能用好几年的推荐的吗？（华为vivo一加这些不咋考虑。因为我爸手机就是华为的）,1,1,品牌情感支持,0.4657495617866516,中性,bilibili
282939787009,想给老爸换一个，没有拍照需求，不打游戏，没有内存要求，平时最大的爱好就是刷刷抖音，看看小说，户外工作者，想要一个电池大的，防水防摔的，亮度高的，系统流畅点的，不要小米这种系统bug多的,1,0,产品功能体验,0.8446294665336609,正面,bilibili
284938394480,2500以内 给爸爸买 喜欢刷抖音 想要续航可以 然后拍照也还可以的 谢谢,0,0,产品功能体验,0.9866982102394104,正面,bilibili
283010670929,2000元。。不打游戏。12+256.送父母。拍照好。续航好。芯片好。屏幕分辨率高。不要塑料机身。,0,0,产品功能体验,0.9935649037361144,正面,bilibili
284958814768,iqz10 能玩手游吗，我爸挺潮的喜欢玩御龙在天手游,0,0,产品功能体验,0.8781443238258362,正面,bilibili
282523861105,给我妈用，平时刷视频，打视频电话，相对耐用一点，求推荐,2,0,产品功能体验,0.9888089299201964,正面,bilibili
282268046753,千元机，给母亲用，主要是要信号好（家里仓库信号有时候给亲戚打电话打一会信号就不好了）现在用的vivos7主要是信号差到不能和亲戚打时间长的电话，基本除了微信和刷个视频和打电话之外没有其他需求，广告越少越好，母亲说手机经常不知道什么情况下一堆不用的软件，自己也对手机方面不怎么关注。三连感谢。,14,1,品牌情感支持,0.751777172088623,正面,bilibili
284742711440,妈妈想要一个电池耐用，比较结实的手机，平常就刷刷抖音，预算1000左右,1,0,产品功能体验,0.990572154521942,正面,bilibili
283020066193,2000左右，续航好，护眼，一定要护眼，平时刷刷抖音，聊聊微信，求推荐,0,0,产品功能体验,0.8727946281433105,正面,bilibili
283682933552,预算3k以内给我爸买一个手机，他平常看小说轻度游戏，喜欢看视频，有什么推荐吗兄弟们[打call][doge],5,0,产品功能体验,0.9884037375450134,正面,bilibili
282639025137,这样对比够了么[doge]哪些说不好看的人们,37,1,品牌情感支持,0.4571399688720703,中性,bilibili
284583156176,"讲性能那段有人开始说“性能模式可能也补帧了”
真离谱，有没有补帧会看不出来？（插一句 ，u1s1华为的补帧确实不太行）还是说某些人看不得麒麟性能的提升，开始急了？",26,3,技术问题讨论,0.7866277694702148,正面,bilibili
282646510305,星环？抱歉我打麻将的🤗,35,1,品牌情感支持,0.6151928901672363,中性,bilibili
282634724241,我60有前美国商务部部长代言，你40/80有吗[星星眼][星星眼][星星眼],38,2,品牌竞争对比,0.6343160271644592,中性,bilibili
284554226736,Mate60pro+是我用过最好看的手机，没有之一，,54,0,产品功能体验,0.9865928292274476,正面,bilibili
284572400144,"花生视频的小错误
80Pro Max潜望传感器是SC535XS（96mm 原生90.5mm，传感器无裁切仅焦段裁切）+SC535XS（149mm 原生140mm，传感器无裁切仅焦段裁切）
华为的IMX858只在P60Art Mate60Pro+ Mate60RS的超广角",47,3,技术问题讨论,0.7777905464172363,正面,bilibili
284584758560,[doge_金箍]只买过4台华为，代代都是神。起飞，制裁，重生，突破。,72,1,品牌情感支持,0.7836637496948242,正面,bilibili
282621026929,单数前来报道[打call],10,3,技术问题讨论,0.8709523677825928,正面,bilibili
284553084544,"7999的80PM把安卓所有7000档最高旗舰屠杀！[吃瓜]
给老爸秒的金色PM1T玩的皱纹都减少了[笑哭]",110,2,品牌竞争对比,0.9881072640419006,正面,bilibili
132122980064,真正买了华为手机的不爱去各大论坛喷，因为在黑粉俱乐部喷有反馈，还说不定有奖拿！,11046,1,品牌情感支持,0.6475673317909241,中性,bilibili
132105248656,当年苹果4G的时候卖的可不止7000啊，怎么？中国商品就该低价？可以不买啊。,7756,2,品牌竞争对比,0.1983522772789001,负面,bilibili
132199023680,相比起5G我更在乎鸿蒙系统，只要鸿蒙系统一直不停更新，我就会一直支持华为手机，有个咱们自己的手机系统可太不容易了。,4856,3,技术问题讨论,0.9266480207443236,正面,bilibili
132173223168,告诉你们一个秘密 华为每一代mate p系列发布的时候  也是一大堆网友说不买的[脱单doge],4552,1,品牌情感支持,0.8021196126937866,正面,bilibili
132147406544,感谢黄牛，别人加1000多买了我的mate50，我卖了把40p修好了[脱单doge][脱单doge][脱单doge],4465,3,技术问题讨论,0.9645147919654846,正面,bilibili
132125487280,认真看完了，大部分说的还是很中肯的。华为拿出mate50来，还算是比较有诚意的答卷了。但是其中说到对频繁读写对颗粒有损伤倒也不必焦虑，现在tlc颗粒的寿命非常的长，基本在手机寿命里根本不用担心被写完，特别是买512，256的大容量就更不用担心了，在这之前主控挂掉的概率还更高一点。另外可变光圈确实是噱头为主，但是大光圈和ai做出来的，还是有差距的，ai在一些边缘过渡的情况还是比较差,3589,1,品牌情感支持,0.9894473552703856,正面,bilibili
132121361760,"这么说吧，七八千的手机一般都能买到不错的手机了。但是1000-3000元左右才是普通人最大的购买区间。
能把这个区间段的手机做出来特色，做出来性价比，做出来消费者喜欢的型号，那才是对消费者最大的诚意。",3239,0,产品功能体验,0.950904667377472,正面,bilibili
132108462592,说加价的，那都是授权店，不是华为直营的。你去华为售后点，或者华为智慧生活馆这一类华为直营的，都不加价（别杠，我昨天刚问过）,1700,1,品牌情感支持,0.0421076118946075,负面,bilibili
132105329184,好家伙，一个个先评论后看视频[辣眼睛],1695,1,品牌情感支持,0.8957515954971313,正面,bilibili
275388759920,每有一个充电宝卖出去就有三台mate30pro失去电芯[大哭],1205,0,产品功能体验,0.0976523980498313,负面,bilibili
275411936640,22.5w se和66w都有，22.5因为没3c被扣押在成都机场了，66w跟我从新疆到刚果金用了很久了,569,1,品牌情感支持,0.475115418434143,中性,bilibili
274047957425,这个充电宝，摸起来感觉都不是其他充电宝能比的，就像楼上有B友说的，温润如玉,703,0,产品功能体验,0.4804135859012604,中性,bilibili
275702547488,苹果刚出的5000毫安磁吸充电宝卖800块[tv_doge],375,0,产品功能体验,0.2238293439149856,负面,bilibili
274137022465,一直这么贵，经历这次充电宝出事也知道真材实料，不过一般二级市场比如拼多多后期可能二百多能买到，只能这么说,215,0,产品功能体验,0.7187325358390808,正面,bilibili
274139386801,就两百多，官方商城这个价格持续一年多了,311,3,技术问题讨论,0.3807417154312134,负面,bilibili
275541489296,这个充电宝今年最低在拼多多上240就能买到，6月充电宝召回事件后就在不断涨，最近小米也开始召回后干脆涨回到280+了,154,0,产品功能体验,0.9134432673454284,正面,bilibili
274051281985,就光一个外观做工，摸起来就值这个价，真的温润如玉，别家充电宝都看起来很廉价,122,0,产品功能体验,0.8118948340415955,正面,bilibili
274098900385,当初一堆充电宝上不了飞机华为的可是能上的[滑稽]不过我压根不需要充电宝，因为即使主力机没电备用机还有电可以应急供电（鸡肋功能，3%换1%还巨热）[滑稽]，就算不供电也有备用机用，再换句话讲，即使都没电了，哎我还有第三台手机[滑稽]再再换句话讲，即使第三台手机也没电了，我还有大平板（品控极差的matepadpro13.2一代，一年半的轻度使用居然出现了烧屏还是坏屏的小点，那个点用显微镜看蓝色像素点已经坏了而且其红绿像素点还异常亮，但非常小不细看都看不出来，早半年我就还能用三包可惜之前用少了没发现）,86,3,技术问题讨论,0.021261591464281,负面,bilibili
253184979489,其实呢，说句实话，真要买华为的，也不会看这种测评或者避雷视频的，他们都是要买即直接买，真要看这种手机评测的，大概率也不会考虑华为的[笑哭],1325,1,品牌情感支持,0.2801361083984375,负面,bilibili
253187834481,看标题本来想直接划走的，但一想朱老师都是自费评测，给他点个赞。再一想，朱老师费心巴拉的又是拍摄又是写稿又要剪辑，不看一下对不起他的努力，要不假装看一下？最后一想，b站还有完播率指标，还是点开了放在那里，即便不看也贡献一个完播率吧[笑哭][笑哭][笑哭],680,1,品牌情感支持,0.8365585803985596,正面,bilibili
253185400481,作为前nova 7se的机主，我线下上手了一下nova13和nova13pro，给我的感觉就是应用打开动画做的还算流畅，但是刷抖音就会感觉到略微卡顿，旁边的nova flip更是，刷抖音能感觉到明显卡顿，更别谈打游戏了，我感觉目前nova系列没什么买的必要，如果以后麒麟旗舰处理器能下放，HarmonyOS5.0能适配更多应用，或许可以考虑购买。,517,0,产品功能体验,0.2978195548057556,负面,bilibili
253185158049,从华为换了一加，才发现原来用更少的钱能有更好的体验,303,2,品牌竞争对比,0.4821022748947143,中性,bilibili
253829910800,昨天线下路过店面问了一嘴结果刚好有 直接现场激活拿下了 为了这个颜值我已经自适应它的重和宽了[辣眼睛],252,3,技术问题讨论,0.9773706197738647,正面,bilibili
253185891553,mate40用了快四年了，没有换机欲望,181,0,产品功能体验,0.3539972901344299,负面,bilibili
253947598224,没有人说说nova5i么[微笑][藏狐]，这个机子2019年用到现在2025都不会很卡，期间玩了两万场王者看漫画啥的，除了内存不够用还有电池老化之外，当年2200买的能用到现在，从那以后入坑华为手机的。,162,0,产品功能体验,0.4357152283191681,中性,bilibili
253208981665,今天刚下了mate60的单。。。预算就4000，之前是用的mate30，不想换别的品牌了，只能选60了。,162,0,产品功能体验,0.6759376525878906,中性,bilibili
254731342512,"我现在考虑
12U
无红外，无后置长焦，不喜欢素皮，性能还好
13P
无昆仑玻璃，性能更弱，但有后置长焦和光学防抖
这两个现在价格差不多，有点犹豫
或者咬咬牙[灵魂出窍]上二手Pura 70 Pro+，4600左右
无线充，金属边框，旗舰感都有了[doge]",154,3,技术问题讨论,0.6939610242843628,中性,bilibili
253980649424,除夕当天在授权店给家人买了一台畅享70X，买回家测了一下wifi，速率只有280Mbps左右，六七年前的荣耀手机都能跑700Mbps，买了一小时拿去授权店想换一个型号，被拒绝，找到华为客服售后投诉，踢皮球，非质量问题不支持退换。目前投了本地315，感觉大概率还是不能解决，官方标的参数都写着支持802.11ac（wifi5）协议，速率只有别的手机一半都不到，想买这个机型的，家里有千兆带宽的，慎重考虑一下，畅享70X标称的wifi5协议是虚假参数，大过年的还让人糟心，只要是这个机型的评测，我都要发这个评论，警惕后来者，授权店硬生生把我这个花粉变成黑粉，线上线下服务区别对待用户,144,1,品牌情感支持,0.011417138390243,负面,bilibili
3706816385,"055编排我的时候，承诺会在信息栏里替我澄清
但我看了好几次视频（手动加粗“好几次”）
也没有看到“与小兰对话仅为节目效果”的说明
好家伙，我又被骗了对吗[tv_发怒]
小兰才没有那么小心眼，他就是想丑化我！！！",7513,1,品牌情感支持,0.0579293854534626,负面,bilibili
3706760731,好喜欢的up主。第一次是因为视频创意关注，应该是我为数不多不倍数的up主了……谢谢up的创作，已[热词系列_三连],803,1,品牌情感支持,0.9913709163665771,正面,bilibili
3706750221,"爱国之情不是靠一部手机支撑的,但作为消费者,在同样能满足需求的产品中,我不介意选择国货",8548,1,品牌情感支持,0.1994624882936477,负面,bilibili
3706758023,个人观点，产品本身就是通过自身来激发消费欲望，只要有人买有人抢就说明它的价值存在。mate40有人抢，因为它没有明显的短板是当之无愧安卓旗舰（除了混屏幕）iPhone 12有人抢，因为有许多不愿意折腾，习惯iOS，被Apple 生态绑架的群体，他们等的只是一部支持5G可以轻松使用长时间的iPhone。（除了环保），k30s有人抢，因为它把性价比做到了极致，各方面都非常均衡，同价位能算上绝杀（除了你是真的真的抢不到）。至于外观，这本身基于纯主观的判断。。不管哪个牌子，哪款机型，只要发出来有人抢就已经证明大多数消费者对它的认可。嘴上说爱国支持买爆实际掏钱时又在等等党以及拼多多。放下手机有趣的事多了去，因为一个工具而喷纯属吃饱了撑的。。。[2233娘_喝水],16632,0,产品功能体验,0.749923050403595,正面,bilibili
3707896621,你币有了 ，每个人都有自己的选择，而我选择华为。,6159,2,品牌竞争对比,0.8413642048835754,正面,bilibili
3708770411,在我看来超四千的手机，只要性能不拉胯，没有大的短板，没有严重的bug的前提下，消费者看得都是颜值和辨识度，mate40给我的第一观感就是惊艳，辨识度高，非常符合我的审美，只要它没有什么大的短板，我肯定会选它，苹果12也非常符合我的审美，辨识度也挺高，不过看完发布会这个想买欲望就消失了，强的地方的太强，弱的地方太拉胯，那个不送充电器和充电速度直接劝退我，小米的堆料我无话可说，但外观不符合我的审美。作为一个普通消费者，太强的硬件对我没用，我在意的是各种有趣有用的功能，非常好看的设计，抓人眼球的外观和颜色，我更注重外在，内在不掉队就行，以上观点纯属个人主观想法，不接受别人的主观想法来反驳我！,5766,0,产品功能体验,0.2587050795555115,负面,bilibili
3708044031,"我现在一家人都是华为用户，我爸是mate20用到了现在，用爱国情怀绑架的都是些反串黑，华为手机用到现在真的是没有啥毛病，至于你们说的什么屏幕，我家没有显微镜，所以不是很清楚
我现在只觉得华为的短板不是手机，而是平板，与苹果比平板真的还是有很大距离，正好手机方面被制裁，可以重心放平板上，去好好打磨一下
[Cat_study]",5216,1,品牌情感支持,0.8839685916900635,正面,bilibili
3706851018,市场应该为需求买单，而不是群众为思想战队[热词系列_泪目],5312,2,品牌竞争对比,0.6478608250617981,中性,bilibili
3723377095,"1，华为被喷疏油层。。。于是华为现在每一部手机不但都有疏油层，还出厂就自带一张成本远在疏油层之上的手机膜；
2，华为被喷emmc。。。于是从970开始，华为以后所有手机都将只支持ufs；
3，华为被喷玩游戏卡。。。余大嘴承诺华为以后每一部手机都会是游戏手机，目前看这个基本可以实现了；
4，华为被喷丑，设计老年化。。。于是p10开始，华为在外形设计上下足功夫，并且在色彩方面这两年都给行业带来惊喜；
5，华为被喷系统不好用。。。从emui5开始，系统大改，重构底层虚拟机，重构文件系统，连系统ui风格大变，才有了mate9发布会豪言18个月不卡的底气；
6，华为被喷夜拍辣鸡。。。于是今年p20直接上了手持夜拍模式，并且在夜拍方面连三星s9＋都略逊一筹。
7，华为被喷不支持微信指纹支付。。。但是大部分人不知道，华为只会在本地验证用户指纹，华为坚持不把用户指纹传给任何人，包括自己，支付宝最后向华为保护用户隐私的坚持妥协，而微信没有，于是华为的倔强换来了腾讯全线游戏的劣质优化。。。但是谁知道，在腾讯搞支付伊始，腾讯允许本地验证的时候，华为是国内第一个支持腾讯指纹支付的手机商？
8，华为最早自己搞麒麟芯片，高通知道后专门与华为沟通，表示只要华为放弃海思，高通愿意和华为达成战略合作，以后供给中国的芯片，华为永远是最便宜、最优先，最足量的。。。最后华为拒绝了高通的殷勤。
9，华为第一代芯片用在自家旗舰机上，几乎差点毁了华为的手机业务，最后靠着通讯赚的钱，硬是填平了这个巨坑，而那年，国内友商靠着高通高质量的芯片，赚的盆满钵满。。。然而，华为还是顶着巨大的市场压力，倔强的给下一代装上一颗中国芯片，那颗芯片就是第一代麒麟。
10，确定5g方案的大会，只有华为一个，坚持长码、短码和控制码都用自己的方案，高通都不敢三个全投自己，华为是与会的唯一一个全投自己的公司。
11，高通今年在中国搞的技术大会，去年在中国搞得5g合作大会，两次大会，华为没有一个人到场。。在中国，在自己家门口，华为狠狠的给了高通两次下马威。
12，中兴侵权华为，而中兴被美国制裁的第一时间，华为撤销了对中兴侵权的全部起诉，忍下了这把自己人从背后捅来的刀子。
华为的发展史，就是一个硬骨头的斗争史，在华为为行业，自己，甚至国家做了很多事情的时候，多少人知道，其实华为是民企？
我还是希望大家能多支持支持华为，华为绝对不能倒",2014,1,品牌情感支持,0.736249566078186,正面,bilibili
1598852852,华为：人在家中坐，歌从天上来,24950,1,品牌情感支持,0.6788990497589111,中性,bilibili
144289725120,@离开了鱼的水 加油华为！加油China[東雪蓮_正确的][東雪蓮_正确的],1176,1,品牌情感支持,0.8808234930038452,正面,bilibili
194599314320,别尬黑，真的很好用，越用越懂我，已经从骁龙680进化到8G2了😡👊🏻,790,1,品牌情感支持,0.9887030124664308,正面,bilibili
193666162992,大家不要听信黑子的造谣，我刚买的nova11se特别流畅，一点都不卡，而且手感特别好[doge],388,0,产品功能体验,0.8640135526657104,正面,bilibili
283732464928,苹果三星华为才是真旗舰,60,2,品牌竞争对比,0.9782392382621764,正面,bilibili
281816262385,苹果华为这代都是。。。辨识度高了，但好丑。。。,51,2,品牌竞争对比,0.4526837170124054,中性,bilibili
281814804065,我是盗你视频的 我粉丝催了 能不能快点更新[doge],132,3,技术问题讨论,0.3486306965351105,负面,bilibili
283713514800,目前还没有比较全面的性能测试啊，极客湾到底什么时候能放出来啊,64,2,品牌竞争对比,0.7560555338859558,正面,bilibili
